sep=;
type;sourcename;sourceversion;device;unit;creationdate;startdate;enddate;value
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 14:13:11 +0300;2023-08-09 04:54:37 +0300;2023-08-09 05:54:37 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 14:13:11 +0300;2023-08-09 05:54:37 +0300;2023-08-09 06:54:37 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 14:13:11 +0300;2023-08-09 06:54:37 +0300;2023-08-09 07:54:37 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 14:13:11 +0300;2023-08-09 07:54:37 +0300;2023-08-09 08:54:37 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 14:13:11 +0300;2023-08-09 08:54:37 +0300;2023-08-09 09:54:37 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 14:13:11 +0300;2023-08-09 09:54:37 +0300;2023-08-09 10:54:37 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 14:13:11 +0300;2023-08-09 10:54:37 +0300;2023-08-09 11:54:37 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 14:13:11 +0300;2023-08-09 11:54:37 +0300;2023-08-09 12:54:37 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 14:13:11 +0300;2023-08-09 12:54:37 +0300;2023-08-09 13:54:37 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 14:13:11 +0300;2023-08-09 13:54:37 +0300;2023-08-09 14:12:50 +0300;22.375
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 14:29:01 +0300;2023-08-09 14:12:50 +0300;2023-08-09 14:25:47 +0300;18.44
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 14:40:48 +0300;2023-08-09 14:25:47 +0300;2023-08-09 14:40:04 +0300;21.716
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 14:55:05 +0300;2023-08-09 14:40:04 +0300;2023-08-09 14:50:09 +0300;13.116
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 15:05:47 +0300;2023-08-09 14:50:09 +0300;2023-08-09 14:58:41 +0300;11.026
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 17:12:43 +0300;2023-08-09 14:58:41 +0300;2023-08-09 15:58:41 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 17:12:43 +0300;2023-08-09 15:58:41 +0300;2023-08-09 16:58:41 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 17:28:31 +0300;2023-08-09 16:58:41 +0300;2023-08-09 17:14:23 +0300;19.272
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 17:28:31 +0300;2023-08-09 17:14:23 +0300;2023-08-09 17:20:12 +0300;7.872
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 17:35:34 +0300;2023-08-09 17:20:12 +0300;2023-08-09 17:27:02 +0300;9.927
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 17:42:03 +0300;2023-08-09 17:27:02 +0300;2023-08-09 17:41:34 +0300;19.908
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 18:13:41 +0300;2023-08-09 17:41:34 +0300;2023-08-09 18:12:20 +0300;37.777
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 18:28:30 +0300;2023-08-09 18:12:20 +0300;2023-08-09 18:17:28 +0300;6.294
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 18:45:10 +0300;2023-08-09 18:17:28 +0300;2023-08-09 18:44:05 +0300;32.688
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 19:00:15 +0300;2023-08-09 18:44:05 +0300;2023-08-09 18:56:08 +0300;19.347
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 19:11:09 +0300;2023-08-09 18:56:08 +0300;2023-08-09 19:08:27 +0300;17.053
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 19:23:27 +0300;2023-08-09 19:08:27 +0300;2023-08-09 19:09:59 +0300;2.357
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 19:32:16 +0300;2023-08-09 19:09:59 +0300;2023-08-09 19:31:10 +0300;26.022
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 19:47:21 +0300;2023-08-09 19:31:10 +0300;2023-08-09 19:46:13 +0300;20.51
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 20:01:14 +0300;2023-08-09 19:46:13 +0300;2023-08-09 19:59:23 +0300;18.701
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-09 20:14:24 +0300;2023-08-09 19:59:23 +0300;2023-08-09 20:06:23 +0300;11.153
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 00:46:05 +0300;2023-08-09 20:06:23 +0300;2023-08-09 21:06:23 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 00:46:05 +0300;2023-08-09 21:06:23 +0300;2023-08-09 22:06:23 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 00:46:05 +0300;2023-08-09 22:06:23 +0300;2023-08-09 23:06:23 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 00:46:05 +0300;2023-08-09 23:06:23 +0300;2023-08-10 00:06:23 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 00:46:05 +0300;2023-08-10 00:06:23 +0300;2023-08-10 00:45:44 +0300;48.316
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 01:01:55 +0300;2023-08-10 00:45:44 +0300;2023-08-10 00:57:52 +0300;18.386
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 01:13:53 +0300;2023-08-10 00:57:52 +0300;2023-08-10 01:07:32 +0300;11.918
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 01:23:32 +0300;2023-08-10 01:07:32 +0300;2023-08-10 01:22:14 +0300;18.173
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 01:37:15 +0300;2023-08-10 01:22:14 +0300;2023-08-10 01:29:24 +0300;9.815
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 01:45:25 +0300;2023-08-10 01:29:24 +0300;2023-08-10 01:43:36 +0300;17.416
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 01:58:37 +0300;2023-08-10 01:43:36 +0300;2023-08-10 01:58:28 +0300;20.2
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 02:13:28 +0300;2023-08-10 01:58:28 +0300;2023-08-10 02:01:22 +0300;4.102
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 02:35:42 +0300;2023-08-10 02:01:22 +0300;2023-08-10 02:34:22 +0300;40.509
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 02:50:32 +0300;2023-08-10 02:34:22 +0300;2023-08-10 02:34:32 +0300;0.209
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 02:52:56 +0300;2023-08-10 02:34:32 +0300;2023-08-10 02:51:48 +0300;21.197
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 03:07:58 +0300;2023-08-10 02:51:48 +0300;2023-08-10 03:02:24 +0300;17.381
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 03:19:18 +0300;2023-08-10 03:02:24 +0300;2023-08-10 03:17:57 +0300;19.097
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 03:34:07 +0300;2023-08-10 03:17:57 +0300;2023-08-10 03:31:37 +0300;16.784
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 03:46:38 +0300;2023-08-10 03:31:37 +0300;2023-08-10 03:46:09 +0300;17.83
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 04:01:10 +0300;2023-08-10 03:46:09 +0300;2023-08-10 04:00:51 +0300;18.039
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 04:15:52 +0300;2023-08-10 04:00:51 +0300;2023-08-10 04:15:33 +0300;18.04
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 04:30:33 +0300;2023-08-10 04:15:33 +0300;2023-08-10 04:30:05 +0300;17.826
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 04:46:06 +0300;2023-08-10 04:30:05 +0300;2023-08-10 04:38:58 +0300;10.911
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 04:54:47 +0300;2023-08-10 04:38:58 +0300;2023-08-10 04:53:19 +0300;17.622
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 05:08:20 +0300;2023-08-10 04:53:19 +0300;2023-08-10 05:04:57 +0300;14.265
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 05:20:56 +0300;2023-08-10 05:04:57 +0300;2023-08-10 05:19:29 +0300;19.038
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 05:37:21 +0300;2023-08-10 05:19:29 +0300;2023-08-10 05:36:14 +0300;20.566
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 05:52:24 +0300;2023-08-10 05:36:14 +0300;2023-08-10 05:45:07 +0300;11.647
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 06:04:40 +0300;2023-08-10 05:45:07 +0300;2023-08-10 06:03:24 +0300;22.456
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 06:19:35 +0300;2023-08-10 06:03:24 +0300;2023-08-10 06:09:44 +0300;7.89
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 06:44:45 +0300;2023-08-10 06:09:44 +0300;2023-08-10 06:43:45 +0300;41.763
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 06:59:55 +0300;2023-08-10 06:43:45 +0300;2023-08-10 06:46:18 +0300;3.145
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 07:07:29 +0300;2023-08-10 06:46:18 +0300;2023-08-10 07:06:29 +0300;24.765
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 07:22:39 +0300;2023-08-10 07:06:29 +0300;2023-08-10 07:12:38 +0300;8.755
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 07:55:10 +0300;2023-08-10 07:12:38 +0300;2023-08-10 07:53:50 +0300;50.578
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 08:10:00 +0300;2023-08-10 07:53:50 +0300;2023-08-10 07:54:00 +0300;0.209
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 09:33:29 +0300;2023-08-10 07:54:00 +0300;2023-08-10 08:54:00 +0300;73.668
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 09:33:29 +0300;2023-08-10 08:54:00 +0300;2023-08-10 09:33:08 +0300;48.062
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 09:49:19 +0300;2023-08-10 09:33:08 +0300;2023-08-10 09:47:53 +0300;19.965
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 10:02:53 +0300;2023-08-10 09:47:53 +0300;2023-08-10 10:02:14 +0300;19.36
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 10:18:15 +0300;2023-08-10 10:02:14 +0300;2023-08-10 10:12:50 +0300;13.01
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 10:35:07 +0300;2023-08-10 10:12:50 +0300;2023-08-10 10:33:47 +0300;25.712
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 10:49:57 +0300;2023-08-10 10:33:47 +0300;2023-08-10 10:46:21 +0300;15.422
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 11:01:59 +0300;2023-08-10 10:46:21 +0300;2023-08-10 11:01:03 +0300;19.855
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 11:16:03 +0300;2023-08-10 11:01:03 +0300;2023-08-10 11:15:50 +0300;23.097
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 11:30:51 +0300;2023-08-10 11:15:50 +0300;2023-08-10 11:28:34 +0300;19.511
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 11:43:35 +0300;2023-08-10 11:28:34 +0300;2023-08-10 11:43:11 +0300;22.471
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 11:58:12 +0300;2023-08-10 11:43:11 +0300;2023-08-10 11:57:02 +0300;19.953
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 12:12:03 +0300;2023-08-10 11:57:02 +0300;2023-08-10 12:11:51 +0300;19.75
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 12:26:52 +0300;2023-08-10 12:11:51 +0300;2023-08-10 12:19:38 +0300;13.012
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 12:35:38 +0300;2023-08-10 12:19:38 +0300;2023-08-10 12:34:20 +0300;19.853
HKQuantityTypeIdentifierBasalEnergyBurned;Denizhan iPhone (2);16.5.1;<<HKDevice: 0x2837d26c0>, name:iPhone, manufacturer:Apple Inc., model:iPhone, hardware:iPhone14,7, software:16.5.1>;kcal;2023-08-10 12:49:21 +0300;2023-08-10 12:34:20 +0300;2023-08-10 12:48:52 +0300;20.361
